,start_location_lat,start_location_long,created_date,period,time_of_day
9702,30.235276,-97.71486,2016-07-04 22:26:12,44,0 days 22:26:12.000000000
9703,30.261997,-97.706286,2016-07-04 22:26:53,44,0 days 22:26:53.000000000
9704,30.279675,-97.740978,2016-07-04 22:27:32,44,0 days 22:27:32.000000000
9705,30.293719,-97.744865,2016-07-04 22:29:05,44,0 days 22:29:05.000000000
9706,30.251794,-97.748856,2016-07-04 22:30:42,44,0 days 22:30:42.000000000
9707,30.202572,-97.667279,2016-07-04 22:30:53,44,0 days 22:30:53.000000000
9708,30.31016,-97.749785,2016-07-04 22:31:31,45,0 days 22:31:31.000000000
9709,30.2411,-97.725883,2016-07-04 22:32:03,45,0 days 22:32:03.000000000
9710,30.269117,-97.753179,2016-07-04 22:32:58,45,0 days 22:32:58.000000000
9711,30.291347,-97.744093,2016-07-04 22:33:44,45,0 days 22:33:44.000000000
9713,30.237989,-97.787065,2016-07-04 22:40:14,45,0 days 22:40:14.000000000
9714,30.295495,-97.776376,2016-07-04 22:43:23,45,0 days 22:43:23.000000000
9715,30.290932,-97.743314,2016-07-04 22:43:55,45,0 days 22:43:55.000000000
9716,30.347526,-97.74823,2016-07-04 22:45:12,45,0 days 22:45:12.000000000
9717,30.347526,-97.74823,2016-07-04 22:45:39,45,0 days 22:45:39.000000000
9718,30.255377,-97.734172,2016-07-04 22:45:57,45,0 days 22:45:57.000000000
9719,30.262831,-97.762017,2016-07-04 22:46:19,45,0 days 22:46:19.000000000
9720,30.347526,-97.74823,2016-07-04 22:47:02,45,0 days 22:47:02.000000000
9721,30.231029,-97.765576,2016-07-04 22:47:36,45,0 days 22:47:36.000000000
9722,30.347526,-97.74823,2016-07-04 22:47:37,45,0 days 22:47:37.000000000
9723,30.347461,-97.748357,2016-07-04 22:48:40,45,0 days 22:48:40.000000000
9724,30.347461,-97.748357,2016-07-04 22:49:28,45,0 days 22:49:28.000000000
9725,30.347461,-97.748357,2016-07-04 22:49:39,45,0 days 22:49:39.000000000
9726,30.347461,-97.748357,2016-07-04 22:51:01,45,0 days 22:51:01.000000000
9727,30.202507,-97.667842,2016-07-04 22:51:34,45,0 days 22:51:34.000000000
9728,30.197429,-97.666306,2016-07-04 22:53:10,45,0 days 22:53:10.000000000
9729,30.238476,-97.740139,2016-07-04 22:53:32,45,0 days 22:53:32.000000000
9730,30.244815,-97.776935,2016-07-04 22:53:36,45,0 days 22:53:36.000000000
9731,30.314588,-97.736128,2016-07-04 22:54:47,45,0 days 22:54:47.000000000
9732,30.293334,-97.741922,2016-07-04 22:56:24,45,0 days 22:56:24.000000000
9733,30.252375,-97.76754,2016-07-04 22:56:56,45,0 days 22:56:56.000000000
9734,30.366847,-97.791774,2016-07-04 23:00:35,46,0 days 23:00:35.000000000
9735,30.229887,-97.765236,2016-07-04 23:04:44,46,0 days 23:04:44.000000000
9736,30.240467,-97.730532,2016-07-04 23:05:28,46,0 days 23:05:28.000000000
9737,30.287836,-97.703436,2016-07-04 23:06:04,46,0 days 23:06:04.000000000
9738,30.229213,-97.766881,2016-07-04 23:06:08,46,0 days 23:06:08.000000000
9739,30.245437,-97.768903,2016-07-04 23:07:57,46,0 days 23:07:57.000000000
9740,30.287777,-97.703561,2016-07-04 23:08:44,46,0 days 23:08:44.000000000
9741,30.236168,-97.710429,2016-07-04 23:10:46,46,0 days 23:10:46.000000000
9742,30.266196,-97.746082,2016-07-04 23:12:34,46,0 days 23:12:34.000000000
9745,30.269725,-97.740835,2016-07-04 23:16:02,46,0 days 23:16:02.000000000
9746,30.295592,-97.74339,2016-07-04 23:16:38,46,0 days 23:16:38.000000000
9747,30.293453,-97.744781,2016-07-04 23:18:38,46,0 days 23:18:38.000000000
9748,30.392356,-97.738298,2016-07-04 23:21:34,46,0 days 23:21:34.000000000
9749,30.252195,-97.748413,2016-07-04 23:25:04,46,0 days 23:25:04.000000000
9750,30.22859,-97.767842,2016-07-04 23:29:51,46,0 days 23:29:51.000000000
9751,30.260519,-97.78637,2016-07-04 23:33:26,47,0 days 23:33:26.000000000
9752,30.380655,-97.753371,2016-07-04 23:34:18,47,0 days 23:34:18.000000000
9753,30.286777,-97.749668,2016-07-04 23:36:50,47,0 days 23:36:50.000000000
9754,30.275729,-97.75876,2016-07-04 23:38:18,47,0 days 23:38:18.000000000
9755,30.283351,-97.746197,2016-07-04 23:39:58,47,0 days 23:39:58.000000000
9756,30.232678,-97.781061,2016-07-04 23:41:31,47,0 days 23:41:31.000000000
9757,30.276873,-97.75372,2016-07-04 23:41:59,47,0 days 23:41:59.000000000
9758,30.24106,-97.730322,2016-07-04 23:45:46,47,0 days 23:45:46.000000000
9759,30.235445,-97.74778,2016-07-04 23:52:43,47,0 days 23:52:43.000000000
9760,30.249295,-97.795131,2016-07-04 23:53:14,47,0 days 23:53:14.000000000
9761,30.264058,-97.76348,2016-07-04 23:55:07,47,0 days 23:55:07.000000000
9762,30.255993,-97.739488,2016-07-04 23:55:18,47,0 days 23:55:18.000000000
9763,30.293611,-97.764305,2016-07-04 23:56:35,47,0 days 23:56:35.000000000
9764,30.243619,-97.724307,2016-07-04 23:57:14,47,0 days 23:57:14.000000000
